,n_rep,num_qubits,n_gadgets,method,mapping,cx,pre-cx,broken_chains,steiner_nodes,I-index,doubles,q-corr
983,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 0, 6, 1, 5, 4, 3]",339,298,57,95,225,8,103
1006,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 2, 1, 6, 4, 3]",336,298,56,115,234,6,97
1007,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 2, 1, 5, 4, 3]",341,298,55,99,226,9,102
1076,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 4, 1, 6, 3, 2]",334,298,54,105,219,4,104
1125,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 2, 4, 1, 5, 3]",341,298,58,102,236,6,97
1392,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 0, 4, 5, 2, 6, 1]",338,298,50,101,207,7,108
1439,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 5, 4, 3, 2, 1]",337,298,60,115,229,6,96
1552,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 5, 0, 6, 3, 4, 2]",351,298,64,132,236,2,93
1578,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 0, 4, 5, 6, 3]",348,298,50,91,211,8,110
1584,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 0, 2, 4, 5, 6]",338,298,56,109,232,7,99
1657,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 0, 4, 6, 5, 2]",344,298,57,104,231,5,100
1777,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 0, 1, 6, 5, 2]",344,298,55,98,223,4,104
1803,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 0, 6, 1, 4, 5]",341,298,52,100,217,7,105
1813,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 0, 6, 1, 3, 5]",335,298,56,109,227,6,100
1815,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 0, 4, 1, 3, 5]",339,298,53,100,217,6,105
1848,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 0, 2, 1, 5, 6]",348,298,55,105,230,7,100
1869,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 0, 2, 1, 5, 3]",338,298,55,107,232,9,99
1880,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 3, 0, 4, 1, 2, 6]",344,298,52,97,212,7,107
1937,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 0, 5, 3, 1, 4]",329,298,57,104,226,4,100
1970,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 5, 0, 2, 4, 1, 6]",340,298,58,105,234,5,98
1977,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 0, 2, 4, 1, 5]",338,298,56,105,226,5,100
1993,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 0, 6, 2, 1, 5]",337,298,56,109,222,6,103
2015,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 5, 0, 4, 2, 1, 3]",335,298,58,111,236,5,97
2097,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 0, 2, 4, 5, 1]",349,298,54,110,223,7,99
2243,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 6, 3, 0, 5, 2, 4]",340,298,59,117,224,2,97
2255,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 6, 5, 0, 4, 2, 3]",338,298,60,117,237,3,93
2282,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 3, 0, 5, 4, 6]",341,298,57,105,229,8,100
2292,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 4, 0, 5, 3, 6]",339,298,54,98,217,6,106
2301,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 6, 0, 4, 5, 3]",332,298,52,91,213,10,109
2326,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 1, 2, 0, 6, 4, 3]",351,298,59,114,236,7,96
2366,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 1, 4, 0, 3, 2, 6]",338,298,55,107,222,5,102
2399,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 1, 5, 0, 4, 3, 2]",347,298,58,110,235,4,97
2440,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 1, 0, 6, 3, 4]",349,298,57,112,217,4,103
2494,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 1, 0, 4, 2, 3]",341,298,56,113,232,4,98
2508,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 1, 0, 3, 6, 2]",343,298,53,97,212,6,107
2511,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 1, 0, 3, 5, 2]",341,298,56,107,227,5,101
2513,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 5, 1, 0, 3, 4, 2]",343,298,60,115,239,3,95
2515,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 6, 1, 0, 5, 3, 2]",345,298,59,110,238,4,94
2591,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 5, 2, 0, 1, 4, 3]",334,298,55,107,228,4,101
2622,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 3, 5, 0, 1, 6, 2]",345,298,58,95,226,3,100
2684,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 4, 0, 6, 1, 3]",340,298,55,104,226,5,101
2705,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 5, 2, 0, 3, 1, 4]",336,298,57,114,225,5,100
2754,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 6, 0, 3, 1, 2]",331,298,57,102,220,8,103
2765,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 6, 0, 5, 4, 1]",337,298,57,110,220,5,101
2769,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 3, 0, 4, 5, 1]",351,298,53,110,208,7,107
2807,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 5, 0, 4, 3, 1]",350,298,56,111,225,3,98
2819,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 2, 0, 5, 4, 1]",348,298,54,108,221,6,100
2852,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 6, 0, 2, 3, 1]",333,298,56,113,231,8,94
2861,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 5, 0, 4, 2, 1]",345,298,58,105,227,4,98
2873,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 5, 3, 0, 4, 2, 1]",335,298,57,114,227,6,97
2901,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 2, 6, 4, 0, 5, 3]",343,298,56,103,227,6,98
2939,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 6, 3, 2, 0, 5, 4]",332,298,54,108,220,6,99
2973,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 6, 4, 5, 0, 2, 3]",339,298,57,112,233,7,95
3044,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 1, 2, 4, 0, 6, 3]",342,298,56,104,224,6,102
3097,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 4, 6, 0, 5, 2]",342,298,56,105,235,4,98
3133,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 1, 6, 0, 3, 5]",342,298,56,109,225,5,101
3134,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 5, 1, 4, 0, 3, 6]",337,298,53,95,215,5,107
3180,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 1, 2, 0, 3, 6]",337,298,52,97,215,9,105
3217,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 1, 6, 0, 5, 2]",332,298,56,104,227,3,102
3249,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 3, 1, 0, 4, 5]",346,298,51,94,207,7,110
3287,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 5, 1, 0, 4, 3]",343,298,56,97,224,4,103
3293,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 2, 1, 0, 5, 4]",342,298,52,94,213,6,107
3332,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 6, 1, 0, 2, 3]",338,298,56,101,228,8,100
3348,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 3, 1, 0, 6, 2]",339,298,56,94,218,7,104
3406,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 6, 4, 0, 1, 3]",340,298,56,108,224,5,102
3444,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 3, 2, 0, 1, 6]",342,298,58,105,223,8,101
3502,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 5, 6, 4, 0, 3, 1]",337,298,59,113,228,5,97
3555,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 4, 2, 0, 5, 1]",337,298,60,121,241,4,91
3576,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 5, 6, 0, 2, 1]",343,298,55,104,223,8,100
3632,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 5, 2, 3, 4, 0, 6]",343,298,60,118,231,4,95
3720,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 3, 4, 5, 0, 6]",343,298,57,106,227,7,101
3729,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 6, 3, 4, 0, 5]",337,298,54,101,217,5,105
3821,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 6, 5, 4, 0, 2]",340,298,55,99,219,9,106
3913,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 1, 6, 2, 0, 5]",344,298,55,114,224,4,102
3954,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 1, 6, 3, 0, 2]",337,298,53,100,214,8,106
3970,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 5, 3, 1, 6, 0, 4]",346,298,55,104,220,6,103
3998,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 4, 1, 3, 0, 6]",339,298,55,104,228,4,99
4006,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 6, 1, 4, 0, 3]",333,298,50,99,210,5,109
4025,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 5, 2, 1, 3, 0, 4]",340,298,57,106,221,6,102
4034,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 5, 4, 1, 2, 0, 6]",339,298,54,97,218,10,106
4042,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 3, 6, 1, 2, 0, 4]",337,298,51,107,211,8,106
4049,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 5, 3, 1, 2, 0, 4]",340,298,55,108,225,8,100
4063,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 3, 6, 1, 5, 0, 2]",335,298,60,109,228,4,99
4092,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 5, 3, 1, 0, 6]",335,298,56,108,229,7,100
4138,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 3, 2, 6, 1, 0, 4]",342,298,53,110,219,5,102
4183,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 3, 6, 5, 1, 0, 2]",346,298,57,104,228,4,99
4248,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 2, 5, 6, 0, 1]",342,298,60,122,235,2,94
4276,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 5, 6, 2, 4, 0, 1]",347,298,58,114,227,4,98
4349,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 3, 2, 6, 5, 4, 0]",339,298,58,112,220,6,100
4368,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 3, 4, 2, 5, 6, 0]",342,298,60,121,236,2,92
4371,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 3, 6, 2, 4, 5, 0]",336,298,59,116,222,4,99
4379,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 6, 3, 2, 5, 4, 0]",334,298,56,109,210,6,105
4506,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 5, 2, 6, 3, 0]",340,298,56,108,214,3,105
4563,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 1, 6, 4, 5, 0]",333,298,60,106,234,6,97
4568,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 5, 1, 3, 4, 6, 0]",332,298,58,104,238,4,95
4603,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 1, 6, 5, 3, 0]",340,298,54,113,228,5,98
4683,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 6, 1, 4, 5, 0]",343,298,59,105,218,5,105
4690,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 5, 3, 1, 6, 4, 0]",340,298,57,103,226,6,101
4696,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 5, 6, 1, 3, 4, 0]",341,298,57,100,224,4,102
4857,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 2, 4, 1, 5, 0]",333,298,62,114,237,2,95
4872,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 5, 2, 1, 6, 0]",343,298,52,105,217,7,106
4926,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 3, 5, 6, 1, 0]",337,298,58,119,234,3,97
4961,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 5, 3, 4, 1, 0]",341,298,58,109,221,3,103
4994,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 5, 4, 2, 6, 1, 0]",349,298,55,107,221,6,104
5003,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 5, 2, 4, 1, 0]",341,298,58,107,223,3,102
20,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 5, 4, 6, 3]",337,299,52,103,217,7,106
52,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 3, 5, 2, 6, 4]",349,299,60,122,228,4,98
112,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 6, 3, 4, 2]",345,299,60,125,234,2,97
236,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 1, 4, 6, 3, 2]",349,299,63,116,236,3,96
269,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 2, 1, 6, 5, 4]",347,299,53,105,220,7,102
276,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 2, 1, 5, 3, 6]",336,299,56,100,225,6,101
279,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 2, 1, 4, 3, 5]",351,299,56,103,219,5,103
295,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 3, 1, 2, 6, 5]",341,299,53,107,221,5,102
306,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 5, 1, 2, 6, 3]",338,299,48,95,209,8,110
352,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 6, 1, 3, 4, 2]",341,299,61,122,240,2,94
415,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 3, 2, 1, 6, 5]",329,299,55,109,225,5,100
418,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 3, 2, 1, 6, 4]",341,299,56,120,236,5,94
431,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 5, 2, 1, 4, 3]",339,299,56,111,225,4,102
468,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 5, 3, 1, 6, 2]",333,299,53,92,212,8,108
471,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 4, 3, 1, 5, 2]",331,299,58,104,238,4,95
549,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 4, 2, 5, 1, 3]",350,299,58,109,243,4,93
576,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 4, 5, 6, 1, 2]",347,299,52,94,218,7,105
608,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 5, 3, 4, 6, 1]",340,299,58,117,230,5,95
621,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 6, 4, 5, 3, 1]",339,299,56,114,224,8,98
628,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 2, 5, 6, 4, 1]",338,299,61,117,232,3,94
636,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 2, 5, 3, 6, 1]",342,299,58,112,218,4,101
672,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 4, 5, 2, 6, 1]",341,299,54,105,212,5,104
753,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 0, 6, 2, 3, 4, 5]",344,299,58,114,221,5,99
790,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 0, 5, 6, 2, 4, 3]",340,299,63,128,237,1,93
836,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 0, 5, 4, 6, 3, 2]",340,299,57,120,228,5,97
881,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 1, 2, 5, 3, 4]",341,299,60,108,225,5,100
888,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 0, 1, 4, 2, 5, 6]",347,299,56,105,230,3,100
891,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 0, 1, 6, 2, 4, 5]",348,299,53,102,218,6,105
930,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 0, 1, 5, 6, 2, 3]",342,299,56,105,229,4,99
944,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 1, 3, 4, 6, 2]",344,299,58,117,235,3,96
962,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 0, 3, 1, 5, 4, 6]",334,299,57,104,231,9,99
966,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 0, 4, 1, 3, 5, 6]",341,299,53,102,225,7,102
984,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 0, 2, 1, 4, 5, 6]",345,299,53,103,218,9,106
1063,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 0, 3, 1, 6, 5, 2]",342,299,56,101,220,5,103
1149,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 4, 2, 1, 5, 3]",338,299,56,104,232,7,99
1150,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 6, 2, 1, 4, 3]",344,299,56,116,224,4,102
1166,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 4, 3, 1, 2, 6]",337,299,52,100,224,5,101
1167,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 4, 3, 1, 2, 5]",349,299,54,106,222,6,102
1198,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 6, 4, 1, 3, 2]",350,299,57,113,239,4,94
1255,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 0, 3, 2, 6, 1, 5]",344,299,53,114,221,5,101
1341,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 0, 6, 4, 5, 3, 1]",333,299,55,110,228,9,97
1397,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 0, 6, 5, 2, 4, 1]",340,299,57,111,229,3,97
1466,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 3, 0, 2, 5, 4, 6]",346,299,57,119,225,8,98
1516,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 3, 0, 5, 6, 2, 4]",340,299,61,125,234,2,92
1544,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 5, 0, 3, 4, 6, 2]",334,299,61,123,236,3,93
1566,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 0, 4, 3, 5, 6]",346,299,54,100,225,6,102
1571,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 0, 6, 3, 5, 4]",346,299,53,96,212,8,107
1626,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 0, 5, 2, 6, 3]",342,299,57,105,217,2,105
1690,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 5, 0, 1, 3, 6, 4]",336,299,60,112,230,3,98
1695,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 0, 1, 4, 3, 5]",347,299,55,95,221,4,103
1714,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 0, 1, 3, 6, 4]",330,299,57,116,225,5,99
1735,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 3, 0, 1, 2, 6, 5]",335,299,56,110,221,4,101
1757,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 0, 1, 5, 2, 4]",337,299,57,102,229,3,99
1759,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 3, 0, 1, 6, 2, 5]",340,299,55,107,217,3,103
1812,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 0, 5, 1, 3, 6]",341,299,57,99,233,4,98
1817,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 0, 5, 1, 3, 4]",341,299,58,102,234,3,96
1878,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 3, 0, 5, 1, 2, 6]",340,299,56,97,229,4,98
1891,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 6, 0, 5, 1, 2, 3]",336,299,59,108,243,5,92
1934,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 5, 0, 4, 3, 1, 6]",342,299,56,103,227,4,101
2028,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 0, 3, 6, 1, 2]",343,299,52,94,212,7,107
2048,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 5, 0, 3, 4, 6, 1]",346,299,60,114,232,3,95
2061,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 0, 4, 5, 3, 1]",337,299,57,108,214,8,104
2162,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 2, 3, 0, 5, 4, 6]",348,299,59,114,231,7,95
2245,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 4, 6, 0, 3, 2, 5]",344,299,56,118,229,4,95
2294,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 5, 0, 4, 3, 6]",344,299,57,99,225,5,102
2316,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 2, 0, 5, 3, 6]",345,299,57,107,221,6,102
2436,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 1, 0, 5, 3, 6]",344,299,59,107,229,4,98
2606,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 3, 0, 1, 2, 6]",337,299,54,92,214,7,106
2608,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 3, 0, 1, 2, 4]",340,299,57,116,223,4,100
2762,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 5, 0, 4, 6, 1]",344,299,59,112,234,5,94
2795,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 3, 0, 5, 4, 1]",342,299,56,109,221,5,100
2797,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 6, 0, 3, 5, 1]",347,299,58,129,230,4,94
2816,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 3, 2, 0, 4, 6, 1]",343,299,58,116,229,7,95
2916,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 4, 2, 5, 0, 3, 6]",333,299,59,110,225,2,98
2952,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 3, 4, 5, 0, 2, 6]",336,299,54,109,225,6,98
3020,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 5, 4, 0, 6, 3]",341,299,52,93,213,9,109
3051,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 6, 2, 0, 4, 5]",338,299,51,99,212,9,108
3056,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 1, 3, 2, 0, 4, 6]",336,299,59,118,238,7,94
3090,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 5, 6, 0, 2, 3]",344,299,57,107,235,5,96
3113,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 1, 5, 3, 0, 4, 2]",339,299,57,109,229,6,100
3167,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 1, 5, 0, 4, 3]",341,299,53,92,228,5,101
3240,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 4, 1, 0, 5, 6]",324,299,59,113,237,2,96
3250,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 5, 3, 1, 0, 6, 4]",345,299,56,108,232,5,97
3257,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 5, 1, 0, 3, 4]",348,299,59,100,228,3,99
3259,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 6, 1, 0, 5, 3]",337,299,59,106,241,4,95
3267,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 2, 6, 1, 0, 4, 5]",339,299,49,97,214,7,107
3269,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 2, 6, 1, 0, 5, 4]",331,299,53,98,223,5,102
3314,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 5, 4, 1, 0, 2, 6]",345,299,53,93,216,8,107
3344,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 3, 4, 1, 0, 6, 2]",339,299,55,95,221,4,103
3350,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 3, 1, 0, 6, 2]",345,299,54,93,219,6,104
3354,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 6, 1, 0, 3, 2]",348,299,58,102,222,6,102
3370,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 5, 3, 6, 0, 1, 4]",345,299,55,110,216,4,105
3391,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 3, 6, 0, 1, 5]",334,299,58,132,233,3,95
3408,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 2, 5, 0, 1, 6]",332,299,60,112,236,2,97
3476,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 6, 3, 0, 1, 2]",342,299,52,98,215,8,106
3505,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 2, 4, 6, 0, 5, 1]",346,299,63,128,251,3,86
3577,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 6, 5, 0, 2, 1]",335,299,57,109,239,5,92
3615,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 2, 6, 4, 3, 0, 5]",338,299,57,113,229,4,95
3623,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 2, 6, 5, 4, 0, 3]",341,299,51,99,211,8,106
3738,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 4, 5, 6, 0, 3]",340,299,56,98,217,8,107
3748,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 2, 5, 6, 0, 4]",333,299,57,107,223,6,102
3764,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 1, 2, 4, 6, 0, 3]",337,299,56,107,238,6,95
3791,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 1, 5, 2, 4, 0, 3]",347,299,54,101,228,5,101
3810,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 5, 6, 2, 0, 3]",335,299,55,106,225,5,101
3845,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 1, 6, 5, 0, 4]",332,299,59,101,232,4,97
3858,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 1, 5, 6, 0, 3]",335,299,58,102,235,4,98
3875,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 1, 3, 5, 0, 4]",336,299,53,95,223,6,101
3888,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 1, 2, 5, 0, 6]",343,299,57,109,228,4,101
3932,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 1, 6, 2, 0, 3]",336,299,51,99,210,8,109
